2.44,52.28169,-13.09049,28.75636
2.45,-306.71555,798.03156,-479.83326
2.45,5.24926,-4.46051,13.28094
2.47,-73.16508,60.25164,-135.41472
2.48,12.15412,-13.71273,12.34535
2.49,40.11544,-9.86067,11.22772
2.54,47.11576,48.06252,4.81255
2.54,-48.82658,-129.14565,-25.75671
2.55,-70.0379,-38.63931,-86.64807
2.56,-16.23869,3.29591,6.20311
2.56,-73.32734,-134.26492,-55.09373
2.58,44.49195,372.15713,-120.49831
2.58,-76.68571,-2.79822,-93.82883
2.58,-48.09045,-3.32228,-15.23784
2.6,6.39018,-22.80559,-13.60794
2.61,-31.59964,-36.67574,-7.99955
2.63,-12.45445,-18.5109,2.5126
2.64,14.98444,8.19007,6.48963
2.65,6.04079,67.84956,-46.07433
2.65,0.05155,42.29392,32.11771
2.65,-38.88031,-5.87787,-17.01344
2.66,14.08244,5.53374,26.45755
2.68,-9.44241,-5.16342,3.57973
2.68,-83.3564,-82.29574,-109.74402
2.69,35.67377,126.47616,85.88203
2.69,-21.91555,7.25119,-26.95173
2.69,-32.94104,-5.39204,-87.57502
2.7,-16.09002,-125.44586,-96.33215
2.71,-88.40054,252.63466,-202.40704
2.72,7.43729,-80.96391,-46.61654
2.72,62.08478,-124.17052,26.01397
2.73,-23.16918,-46.64647,-3.36259
2.73,-5.21801,-11.71872,23.63997
2.74,-54.91019,19.18702,-121.37158
2.74,-11.63142,-2.13826,-0.29925
2.75,43.26011,402.02268,-41.85544
2.75,-13.52592,-4.96324,-10.74396
2.75,-16.71175,-15.43191,-6.54048
2.76,-1.80547,-24.99331,2.00159
2.78,6.12089,26.43386,-2.41502
2.78,-16.09657,-38.96682,16.59869
2.78,-22.32468,-111.33903,29.13541
2.79,-57.77423,-3.82367,-95.41316
2.79,-8.72199,-67.23131,87.7204
2.8,-77.35007,-105.62841,-114.4786
2.81,6.30287,45.19847,-17.29827
2.81,-3.09605,-8.65781,5.65706
2.82,1.63874,0.1842,-7.29078
2.82,-41.66072,-108.36402,-62.29199
2.82,2.6056,-21.24307,-10.17227
2.83,98.41495,5.69,26.75313
2.83,-9.25981,14.88447,-7.91661
2.83,-2.85326,-4.70883,-11.00919
2.84,133.5085,218.14795,159.09523
2.84,-15.77932,-103.42001,-152.38833
2.84,-5.86767,-47.51755,-56.80916
2.85,56.24191,86.17987,46.04441
2.85,-29.6505,-8.2478,5.9595
2.85,9.49948,-6.22587,-3.28399
2.85,-5.38418,12.29192,8.35021
2.86,9.04196,5.15559,-19.22603
2.86,16.35864,-33.18153,37.16401
2.87,-6.56655,65.3273,27.21441
2.87,-13.16684,-15.54113,-52.18829
2.87,27.29692,-12.9465,-52.87947
2.88,26.87063,26.46612,-31.99074
2.88,37.75593,-120.1781,-48.41447
2.89,-19.16974,47.95739,7.5247
2.89,-25.71784,-6.41583,20.94692
2.89,-63.78159,-109.20601,-61.99426
2.9,64.21776,108.86115,106.09322
2.9,-84.88948,-184.53903,-97.29091
2.9,148.91335,-112.6645,-18.21423
2.91,32.36214,33.74589,63.20155
2.92,-175.4129,114.89382,-451.16332
2.93,53.74033,-18.7664,33.15819
2.94,-7.68429,34.70777,-43.29933
2.94,-25.61615,-3.35723,-7.66014
2.95,204.26809,-111.15821,-1.29813
2.97,33.45034,56.80375,-15.83629
2.97,11.61547,118.70231,46.12407
2.97,-58.6315,38.86192,30.98651
2.98,0.64387,-25.39857,-14.92014
2.99,-35.04901,-12.57022,-15.93694
2.99,-22.74761,-419.50347,-354.11196
2.99,6.97664,-23.77729,6.1157
3,26.36625,16.72317,21.85198
3,-31.34326,6.99681,31.55746
3,-29.40236,-35.26763,139.93476
3,-58.10284,-189.66291,-155.24236
3,42.16156,-25.85497,-37.76527
3.01,61.21681,89.84547,119.84786
3.02,-7.8978,88.87366,-51.64511
3.02,-195.58086,693.19308,-318.17088
3.02,-85.78387,-3.79244,-35.77806
3.03,112.96161,436.54576,432.773
3.04,-34.85496,-7.13586,-88.53902
3.04,-16.14462,-12.62256,16.18926
3.05,40.258,-96.33263,55.41966
3.05,58.86945,-83.29004,-26.91264
3.06,-47.77938,246.19265,117.64315
3.06,-52.01931,23.61615,50.54253
3.07,3.63622,-11.1,28.42511
3.1,2.81494,-36.52341,-27.36544
3.11,-31.84056,33.1466,4.78664
3.11,-38.88701,12.33123,-11.84761
3.11,-56.67733,6.0115,-111.95522
3.11,13.36354,-16.27389,-22.81328
3.12,0.8434,21.36916,-15.4065
3.12,-6.89599,6.94345,10.88464
3.12,-26.05922,-94.9642,-145.94022
3.12,-4.25794,-21.42178,10.1102
3.13,-87.03097,-86.39657,-110.82318
3.14,-43.19749,35.90859,38.45196
3.16,-31.59275,23.9753,-61.1514
3.16,-17.55154,-88.33341,67.39612
3.17,-15.50885,93.27422,-88.78018
3.17,-6.69761,5.00716,10.58051
3.17,-9.49389,-41.77664,94.94878
3.17,12.4711,-61.77204,-32.09668
3.18,11.69554,49.20178,44.32711
3.18,-5.26576,-4.51774,-14.86173
3.19,2.40102,7.59608,0.97269
3.19,15.14877,62.45161,-26.44892
3.19,-6.97638,-25.01658,4.28787
3.19,-1.37346,-31.0151,-23.43132
3.21,29.80857,-26.62004,23.2853
3.21,2.94236,-0.26583,13.47299
3.22,-75.77693,-91.41348,-101.94098
3.23,-14.10049,-29.66905,-2.69643
3.23,1.75635,-18.82987,-0.95706
3.23,47.96441,-37.2521,172.0793
3.24,-2.97877,13.95645,-26.77402
3.24,47.71438,-73.9642,-1.26205
3.25,-15.57165,37.95286,-38.66078
3.25,-23.65829,-14.55057,-13.9583
3.25,-56.21493,-58.24839,-38.23379
3.25,41.64894,-158.35163,105.07526
3.26,9.76315,14.92495,-63.19134
3.27,26.2754,4.5535,15.93539
3.27,-25.82842,-154.38487,-72.98966
3.27,45.16981,-13.24053,-13.338
3.29,11.07024,53.14225,-15.77626
3.29,-34.65999,17.33034,-106.68771
3.29,-10.11327,-12.59296,26.84403
3.3,11.31419,28.72103,-44.1596
3.3,-67.04187,27.07826,-134.20063
3.31,-6.4167,98.7032,40.98431
3.31,-29.02138,-190.73712,-290.14135
3.32,39.93187,11.84449,-44.22807
3.32,53.65763,56.13721,62.52791
3.32,-13.5563,-0.91372,20.94832
3.32,-3.31408,-15.64288,-15.03592
3.32,-0.19604,-46.15822,-7.95087
3.32,9.41374,-31.30778,-17.14195
3.33,10.28256,20.71951,-44.38443
3.33,-51.46007,10.4134,14.49111
3.34,-172.10021,333.10166,-173.71861
3.35,52.76746,28.76818,121.44382
3.35,42.60872,272.69258,-11.55407
3.35,-3.35639,16.76262,3.91411
3.35,-16.79045,21.82901,49.11186
3.36,5.59439,-14.29432,0.83524
3.37,-69.64024,-84.99401,-108.69634
3.38,-27.39274,30.75104,4.6331
3.38,-20.55657,-9.01257,-0.23346
3.39,34.51299,316.89853,55.83056
3.39,-97.55453,47.01095,-198.0625
3.39,-60.14908,-14.88763,3.67874
3.39,104.29907,-53.80143,189.28823
3.4,17.05254,40.49776,12.49298
3.4,-5.33503,-24.24741,-6.99186
3.41,48.36058,19.62876,-49.21402
3.41,55.12531,96.1378,24.54887
3.41,-96.52787,-49.98452,-96.80779
3.41,-14.62844,-16.28746,-28.12096
3.41,4.46933,-5.0834,12.64314
3.41,59.14798,-21.10201,12.01531
3.42,15.0568,8.09722,9.70373
3.42,-59.22883,-102.71392,-93.96396
3.42,-0.43897,-7.42265,3.90751
3.42,11.21838,-12.7967,-38.59057
3.43,-48.9806,44.50316,-109.99613
3.43,-65.76209,31.82956,31.64215
3.43,10.903,-36.66151,-3.26716
3.45,-27.18509,13.09809,28.05545
3.46,3.09817,0.67388,5.03807
3.46,33.91645,10.46448,-6.37483
3.46,-34.83663,62.34621,-94.71537
3.46,-19.67122,-22.53003,19.65794
3.47,18.99188,16.40812,1.4191
3.47,-105.78621,-54.8442,-109.08748
3.48,-551.71002,295.4136,188.50192
3.48,-8.82283,-25.2278,21.58255
3.49,3.15162,1.5386,-1.00165
3.49,-87.70773,317.77528,-174.80117
3.49,-106.46802,19.50248,70.54492
3.49,-35.81288,-36.42646,43.46045
3.49,6.23977,-52.7712,-54.96603
3.49,23.64424,-7.61942,-31.02594
3.5,-44.05694,199.38216,-130.127
3.5,-5.7281,15.71155,6.7506
3.5,13.60765,-4.31125,32.36521
3.51,39.23589,-68.81822,28.04006
3.51,31.02483,-9.78184,14.89472
3.52,5.00781,7.37218,-1.53383
3.52,-33.57391,23.25809,7.12265
3.52,-294.70637,175.5712,-482.13141
3.52,48.93404,-220.36364,148.63156
3.52,26.54302,-103.136,-41.10783
3.52,26.12438,-13.57096,3.19694
3.52,-11.63128,-2.13901,-0.29921
3.53,17.42892,41.36853,15.61528
3.53,-49.31989,72.76596,14.21497
3.54,-33.43153,3.95624,-20.91988
3.54,-25.67947,-40.16201,-2.85728
3.54,-3.04345,-31.02153,-8.58484
3.55,19.6006,41.04449,-30.44725
3.55,1.18339,20.76953,-5.50497
3.55,-61.43112,-42.77684,-77.67461
3.55,0.21923,-2.38146,7.69426
3.55,1.31352,-2.0879,-5.58733
3.56,87.44371,7.43048,-13.62316
3.56,24.46237,16.57914,-37.16712
3.56,-56.82036,10.18724,-15.22938
3.56,-36.32847,-119.45096,-97.60726
3.57,-17.63404,35.97657,18.1731
3.57,-63.34328,61.36999,95.09931
3.57,-31.03386,-24.20947,23.06566
3.57,-51.39254,-62.23743,-59.20588
3.58,-9.26169,26.12036,8.23048
3.58,18.42959,-26.80179,-7.23771
3.59,32.05963,14.60901,40.00211
3.59,31.05648,165.97546,-20.26754
3.59,0.56144,8.27076,-3.42484
3.59,-10.8862,0.44255,0.3358
3.59,-34.38998,-3.21501,-60.80466
3.6,32.44516,12.45846,-4.99757
3.6,-11.41402,48.67446,33.67292
3.6,-58.89667,70.00806,-121.06452
3.6,-11.22627,8.55972,-12.0432
3.6,-30.73614,-42.70475,-28.13554
3.6,-3.53501,-27.88427,-50.05334
3.61,32.0505,29.36453,22.3981
3.61,40.12922,49.91691,10.17739
3.61,-30.50739,15.78146,-7.52279
3.61,-8.49035,-2.36507,-26.41586
3.61,-3.0219,-48.48194,-102.87366
3.62,80.12015,33.79598,23.86334
3.62,57.57939,89.65657,47.56007
3.62,-148.70813,300.70612,-261.79978
3.62,-9.60103,-32.71904,-31.09351
3.62,151.95595,-39.35453,142.96131
3.63,-15.51158,0.97526,-36.13868
3.64,18.33615,-22.33315,7.52428
3.65,19.26245,41.21088,12.72486
3.65,-8.36205,6.3284,20.63647
3.65,-24.93702,-37.74257,12.47888
3.65,5.76421,-199.16009,-238.22033
3.65,29.23925,-12.28654,-0.0111
3.66,-18.82612,-24.05972,17.00766
3.66,-68.48573,-96.59747,-67.75389
3.67,-35.06781,-21.15226,85.38352
3.67,66.81568,-69.91272,-157.52703
3.68,113.61732,367.07286,37.711
3.68,-141.95024,163.88274,-141.80434
3.68,58.81667,-116.20058,43.66368
3.68,65.17929,-14.61528,-25.87226
3.69,106.51818,17.3338,147.97771
3.69,9.49856,5.26227,-13.70514
3.69,45.22315,176.38175,158.70968
3.69,-177.82604,118.54241,-410.68272
3.69,-40.30911,2.45618,44.50494
3.69,33.43145,-23.3896,-12.21164
3.7,47.38677,56.23183,-29.34965
3.7,-0.35294,-36.17214,20.25661
3.7,39.36465,-7.44545,2.29753
3.71,116.33988,394.34603,17.52463
3.71,0.22878,14.58496,-3.68236
3.71,-37.76124,70.85632,-68.75829
3.71,-11.48236,-18.16591,1.68288
3.71,0.80255,-25.01508,4.21683
3.71,6.5685,-11.93415,1.5299
3.72,1.8999,2.5429,-0.52881
3.72,57.67077,86.2089,46.42553
3.72,0.05201,25.14008,34.96686
3.72,187.76407,-179.85347,250.45198
3.73,41.5268,52.75631,11.51588
3.73,-29.49998,-26.15677,1.30303
3.73,-0.52744,-18.67008,28.62119
3.73,3.80435,-2.62752,-20.66659
3.73,113.89225,-34.48676,-15.83491
3.74,69.07926,36.52164,-14.24958
3.74,-23.48924,-51.49523,19.65801
3.74,12.37702,-10.87451,12.89269
3.75,-46.44654,44.7921,-69.43277
3.75,-1.53235,-28.97996,1.37235
3.76,16.89156,146.13068,-282.46148
3.76,1.21796,32.14024,-12.26751
3.76,-26.37014,208.61016,-25.94107
3.76,11.01263,-37.97857,-15.76914
3.76,8.87305,-21.49951,29.4816
3.76,18.57278,-7.57094,24.14324
3.77,168.26157,155.12674,337.96595
3.77,69.72284,104.53912,115.46079
3.77,18.40623,40.82882,14.15756
3.77,32.57376,350.23869,-15.9733
3.77,-7.95326,10.774,-30.27183
3.77,-421.60863,499.67433,-692.53245
3.77,-14.90382,-47.11486,-82.37641
3.77,45.5345,-54.44051,20.23332
3.77,88.54336,-70.01072,-46.55115
3.77,9.35946,-5.0286,5.03254
3.78,-4.28495,13.85377,-40.9486
3.78,-12.47983,31.79254,18.00618
3.78,-15.34677,9.68357,30.24757
3.78,-14.70203,4.39035,-25.38847
3.78,-41.00835,-34.76183,13.13328
3.78,46.37043,-51.64643,-11.60967
3.79,16.52498,17.95408,24.28057
3.79,-23.7175,7.10311,16.83557
3.8,8.25704,9.17611,-6.83944
3.8,-51.96105,112.93073,-62.80476
3.8,-37.45274,-50.9872,11.76977
3.8,7.43833,-21.26975,30.30536
3.8,156.56427,-237.37071,302.18556
3.81,19.85633,51.42628,-32.55282
3.81,-152.57882,64.86089,-273.10413
3.81,-22.48194,-32.93999,19.70645
3.81,17.69675,-1.73816,18.7115
3.82,36.6961,21.62572,2.0562
3.82,-22.83251,19.35576,22.39491
3.82,-35.88348,4.50056,95.86433
3.82,-19.29539,-47.11378,1.76373
3.82,-9.44559,-105.13566,109.3338
3.83,-66.81164,29.01873,-22.04222
3.83,-92.06028,-52.22921,-95.6399
3.83,-17.81915,-16.02503,-123.80526
3.84,7.26791,10.79468,-27.6637
3.84,213.46167,317.4214,241.7101
3.84,18.07592,42.88243,13.31091
3.84,-32.44687,33.88032,-83.40637
3.84,-1607.51273,642.86768,283.71473
3.84,-16.52874,6.2371,-19.77655
3.84,-30.16237,-4.30194,-94.5155
3.84,3.07186,-93.30642,51.24383
3.84,509.18085,-8468.45127,-3266.60312
3.84,6.85273,-13.42459,42.02148
3.85,11.85098,23.76975,-24.16277
3.85,0.67181,12.09655,-14.99668
3.85,-5.84703,60.40853,-40.07339
3.85,-20.95998,10.36613,-21.14477
3.85,-52.1848,-7.679,143.27052
3.85,-26.36818,-4.37769,-30.25567
3.85,-5.49696,-9.1893,3.00275
3.85,3.77356,-36.36686,14.60185
3.85,8.08954,-52.2443,-7.65902
3.86,31.70681,8.01593,26.01355
3.86,11.3483,30.42572,-8.27947
3.86,8.66865,68.64898,-49.30185
3.86,-37.20093,-75.80069,-170.73817
3.86,-3.47369,-8.75767,-48.00794
3.86,-2.67218,-163.42712,124.29183
3.86,43.98013,-20.12291,-1.17133
3.87,55.55657,83.79896,45.54011
3.87,-219.05306,247.53441,-342.78249
3.87,-78.93757,-44.97021,-90.22764
3.87,-14.07744,-12.13626,-1.84124
3.87,-56.03953,-94.0863,-61.23878
3.87,169.5033,-317.20916,6.31348
3.88,29.95017,1.23028,-30.7674
3.88,52.0289,28.11122,20.70282
3.88,-31.14853,19.31931,17.88263
3.88,-24.67486,-27.38882,-42.01779
3.88,39.00192,-8.58277,-40.28044
3.89,28.9671,28.07762,-6.3156
3.89,-129.37554,537.5179,-248.28597
3.89,-29.57351,26.08099,1.59407
3.89,-76.27585,-6.64192,-0.89101
3.89,16.99505,-30.56339,24.56279
3.9,-69.19928,48.51888,-1.68569
3.9,-56.39845,9.68915,-80.19945
3.9,-274.03203,-114.97369,-244.16488
3.91,19.22988,34.39241,4.13402
3.91,-22.70044,30.77292,-2.61119
3.91,-86.26594,-10.60748,-104.43278
3.91,-71.78419,-75.06435,-111.57969
3.91,-26.60735,-36.46294,-11.91734
3.91,-28.2176,-60.33459,69.7326
3.92,-11.02661,-41.36124,25.64549
3.92,12.39572,-33.29867,-11.4401
3.92,42.89216,-37.34369,5.22376
3.93,16.90162,1.94078,-16.24626
3.93,27.26201,11.46685,-34.11041
3.93,33.34374,31.71336,60.5425
3.93,64.11098,167.7122,-10.5176
3.93,-5.27439,11.0804,-39.17374
3.93,-913.63313,208.45322,-1558.07794
3.93,-57.60354,-106.98945,-45.84037
3.93,1.22251,-434.21189,22.23631
3.94,46.72963,14.37241,-70.46359
3.94,-18.64751,39.42777,-7.33865
3.94,-3829160.145,7867675.156,-4841200.288
3.94,-26.09679,29.84028,12.99901
3.94,57.32815,-58.75991,71.78391
3.95,12.8857,7.69945,47.38084
3.95,-2.98477,18.48817,-6.54204
3.95,-12.96121,-4.97105,19.76713
3.96,53.33931,101.01869,125.59915
3.96,0.44491,119.46996,-110.68969
3.96,-8.68799,8.63916,10.94835
3.96,-52.72136,47.77151,-135.60974
3.96,29.21368,-77.47725,-81.25261
3.96,14.15009,-36.9172,-33.90528
3.96,127.53575,-190.02244,251.63194
3.96,46.02094,-7.50082,-17.06382
3.97,28.20194,63.36946,-46.81495
3.97,1.89782,51.08621,41.61715
3.97,-24.99406,71.74242,-187.6323
3.97,-62.47955,74.39278,-68.80664
3.97,-63.98665,-3.25612,-83.10106
3.97,-28.02301,-44.3962,-34.91711
3.97,4.80279,-8.26945,-31.10462
3.97,60.68171,-25.36217,-62.40238
3.97,105.3156,-34.96714,48.40194
3.98,222.14457,380.78392,317.84274
3.98,21.46849,-15.88857,27.26625
3.99,74.54563,43.04056,-33.17664
3.99,-12.72458,196.03197,-21.59997
3.99,-4.07842,1.8074,-15.58964
3.99,-13.30018,-5.1871,20.37899
3.99,11.39576,-2.14139,-18.72737
4,-10.90483,10.67445,-34.92125
4,-23.53378,3.73551,4.42911
4,-57.30523,-112.46261,-44.59964
4.01,125.23657,60.8523,170.04747
4.01,52.01435,154.33996,-9.26156
4.01,-92.64907,322.5271,125.93418
4.01,-81.10033,239.56265,-127.60679
4.01,-56.219,-47.99868,-57.32613
4.01,-5.37823,-9.49585,17.85367
4.01,-10.60098,-22.69322,-30.01504
4.01,3.82357,-20.1223,-60.95965
4.01,121.72716,-159.50727,117.57217
4.02,-38.36378,41.67155,-29.75031
4.02,-13.40549,-0.49229,-6.17816
4.02,11.70526,-43.97374,12.25133
4.02,12.05297,-43.69794,-4.55568
4.03,24.73358,16.89013,20.08589
4.03,36.86685,146.28211,266.01198
4.03,-53.27932,59.85341,43.98006
4.03,-60.96368,-14.80338,-97.2636
4.03,0.12089,-5.07966,0.22206
4.03,66.8647,-84.65571,21.5625
4.03,32.25565,-0.0971,3.88258
4.04,17.37029,34.04174,-4.5827
4.04,-95.16529,5.87911,10.91364
4.04,-7.25368,-5.32837,11.45876
4.04,52.47985,-20.31464,-0.11526
4.05,4.63207,5.01305,8.02371
4.05,-2.5021,3.6229,-18.95048
4.05,-33.88278,38.84076,-47.47788
4.05,-64.31791,11.01212,6.89225
4.05,-64.29768,-33.28544,20.48483
4.05,-48.93139,-34.43997,-46.55665
4.05,-47.77287,-39.34155,-72.27057
4.05,107.98168,-34.25804,-27.39108
4.06,13.83632,48.55029,12.13358
4.06,-26.71078,60.04778,33.33621
4.06,-24.20523,3.73818,-7.80892
4.06,-34.64257,-2.66214,-85.82652
4.06,-48.38378,-3.90098,-99.5368
4.06,-38.87411,-33.69105,-36.25238
4.06,-14.5739,-53.99841,-74.65653
4.07,-17.6393,-11.89951,-2.2362
4.07,-59.59937,-64.38616,-88.59742
4.07,-9.99271,-11.65005,-25.34436
4.07,145.53098,-60.89871,256.58609
4.08,49.62504,10.39881,22.85847
4.08,12.30271,8.75524,-38.6487
4.08,152.27805,127.19158,1.13763
4.08,16.93647,17.29393,-10.58753
4.08,-17.70519,73.47712,-16.11827
4.08,-249.59979,183.94623,-520.74291
4.08,-49.00278,13.18088,-16.78126
4.08,18.45167,-74.93153,74.38143
4.08,33.60785,-31.90762,-14.37425
4.08,34.27136,-28.22965,15.98911
4.09,3.53303,34.94212,5.74576
4.09,-55.02007,-85.32549,33.26596
4.1,9.2138,4.14082,8.90768
4.1,5.53175,4.81694,8.50636
4.1,-190.69359,369.31055,-436.05394
4.1,3.21063,-25.38905,-29.51214
4.1,36.23938,-114.88559,-98.74306
4.11,26.16549,22.08525,-28.5839
4.11,-32.60959,114.17763,-33.22797
4.11,-204.58299,248.96589,-300.37852
4.11,-68.67179,43.12867,-21.4959
4.11,-23.35109,9.02562,-124.24564
4.11,-64.08125,3.77509,-116.66107
4.11,-15.57842,-21.58408,-60.68794
4.11,9.36508,-29.94293,-24.42718
4.11,20.18668,-5.32589,-27.4593
4.12,13.35596,11.16603,-43.67273
4.12,65.15717,131.97702,165.83296
4.12,-0.47702,45.8727,7.79822
4.12,-51.78991,-1.1778,7.95741
4.12,20.81941,-37.84638,-38.71358
4.12,117.07006,-125.73835,-87.23167
4.12,66.44351,-27.60423,-68.87483
4.13,8.29552,52.29801,-7.26099
4.13,-18.22465,143.44159,53.23536
4.13,-25.02537,-40.76763,-14.3784
4.13,8.79537,-9.93296,-6.26309
4.13,6.11801,-2.04521,-42.5617
4.13,13.67223,-1.19935,1.35233
4.14,65.23326,85.68733,24.73747
4.14,55.43355,84.01036,44.70426
4.14,-34.69403,42.21588,5.45775
4.14,-8.43722,-0.25339,-17.7877
4.14,-48.72561,-65.20991,49.60924
4.14,-31.9781,-54.06576,31.83751
4.14,26.42157,-17.71357,15.27148
4.14,136.66021,-66.67615,117.73073
4.15,-35.45316,109.3338,-0.98856
4.15,-15.49054,-96.93513,74.3654
4.15,37.07941,-3.17762,36.36002
4.16,-0.76319,42.4468,18.25149
4.16,-5.96086,14.55032,9.74324
4.16,-3.42372,-23.16464,-10.51143
4.17,570.05299,82.65318,1127.17139
4.17,28.00495,43.72901,-38.00561
4.17,52.35247,-25.29894,-7.94751
4.18,-56.4169,-36.95183,-12.22457
4.18,-17.10326,-11.57828,21.45339
4.18,-30.2589,-79.21362,-59.93992
4.18,12.55611,-6.19008,21.59247
4.18,191.28196,-69.00208,-103.80562
4.19,-39.82381,-20.60873,-30.76106
4.19,3.53889,-17.52644,6.70188
4.2,11.19015,87.30489,9.17076
4.2,-69.2886,123.90206,-59.90828
4.2,-33.02637,14.03844,26.75603
4.2,-25.03952,-63.65054,62.53732
4.2,15.07844,-4.99469,3.42675
4.2,42.3359,-12.14998,-28.1026
4.21,403.34408,521.24978,1138.82138
4.21,17.45555,39.84434,17.8354
4.21,-4.67306,-13.96011,105.2453
4.21,11.47119,-15.00634,37.06156
4.21,3.01087,-2.38549,-8.37792
4.22,22.5959,20.81112,24.27713
4.22,9.03882,13.76682,-7.07508
4.22,-188.60527,349.90224,-443.06304
4.22,-47.88969,-88.74831,-75.44767
4.22,-56.12435,-130.67064,-47.4632
4.22,2.56579,-28.25156,83.99123
4.22,43.06264,-206.24336,-17.49903
4.22,58.54906,-252.51143,-491.3776
4.22,51.90039,-214.10204,165.39965
4.22,35.9022,-40.70062,32.24986
4.22,814.38175,-699.14528,881.47069
4.22,66.39967,-13.41197,-7.17784
4.23,3.63406,0.31844,-7.77971
4.23,-14.29801,29.5402,18.1049
4.23,-7.69786,-2.4968,4.28051
4.23,-14.46131,-7.18595,-10.50421
4.23,-57.704,-33.87044,1.8042
4.23,-23.1424,-43.87954,49.49557
4.23,-3.44053,-9.86465,-47.18987
4.23,4.07998,-13.68225,-10.78349
4.23,692.07574,-468.97762,1379.3288
4.23,193.23137,-126.93722,268.8806
4.24,5.9794,1.8491,95.67277
4.24,87.39715,65.25369,-119.88266
4.24,98.97281,86.12873,-32.36862
4.24,-15.34125,-1.23089,-81.54792
4.24,-6.21534,-0.922,5.5311
4.24,-70.94224,-174.23481,-130.2841
4.24,-4.0683,-50.05947,-11.48004
4.24,44.1153,-8.59753,-7.18916
4.25,6.96512,2.39006,-19.06015
4.25,32.2034,59.67356,81.82483
4.25,16.33462,42.36183,8.13714
4.25,52.60991,138.29759,129.83084
4.25,116.94124,518.34374,-81.82456
4.25,-50.72181,70.5638,81.5732
4.25,-35.34765,-8.39423,-30.6788
4.25,-20.89054,-15.67442,102.4311
4.25,628.27327,-418.02141,1368.1875
4.26,146.25863,45.76602,165.73942
